Gene	Family Member	PMID	Species	Organ	Tissues/Cell line	Experiment	# Replicates	Control	Quality/Fold Change
Rad23b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3981161226
Ctsd	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3074033072
Dut	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4943802722
Oasl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0848102981
Trap1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2476442399
Slc29a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.3324176208
Sfrs1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.0589796736
Smarcc1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9119498115
Lmnb1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6187560697
Cep55	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9073165736
Carm1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1601814495
Prdx6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1815714586
Lyar	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.963524632
Bmyc	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.8627969087
Thbd	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.2652339994
Birc5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.2054358371
Pscd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2883534372
Zranb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0769043407
Dusp16	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3030614167
Cks2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.3129189392
Aurka	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.326203247
Gcs1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2270908681
Uqcr	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.8120681863
Rcc2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.0715343127
Rps27l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6836097512
Odc1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.8814089938
Tbrg4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0679435002
Fubp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.541635319
Kif20a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.8307254601
Fkbp4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.0795952489
Bcat1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.7736546952
Hmgb1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1012788325
Acot7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5372795174
Ifi47	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.5168730041
Cenpn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3375055001
Cyp4f18	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.0196991598
Samsn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-5.4463373479
Ttk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.3798362388
Skp2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0828121312
Chek1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0141060105
2810452K22Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0173200141
Dna2l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4689368444
Nup85	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4061100583
Skil	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0011560903
LOC100044874	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.478158442
Aprt	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3480197418
Gramd1a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1511317163
Got1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3540846707
Akap1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5547541458
Gclc	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.321540566
Tmem41a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.2605866017
D14Ertd500e	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.089889015
Rgs5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3454225098
Tmem123	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1723158667
Ppat	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1601701764
2610024G14Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.075998227
Col4a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.1411855691
Zwilch	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.8285138106
Nhp2l1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1029330258
Itgb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.8671735211
Anp32b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0268753466
Tmem50b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0981128661
Rac2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.4174384753
Gpatch4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0314255252
Chchd4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5930062657
Asf1b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.459151923
Ddx21	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0081498558
Mybbp1a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1232642221
Fen1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.057400929
Cdc25a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3238962845
1110003E01Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1466664304
Abcf2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1834693341
Kif11	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.2799799739
Nek2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5650051306
Plxnb2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4488924306
H2afz	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.2223248489
Prim2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4828380711
Glcci1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2777600717
Impdh2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2159223342
Ahcy	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.203715203
Dis3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2780118167
Pbk	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.3876247325
Nup37	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7320800765
U2af1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0598866362
Tpx2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.1247296731
Tkt	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5864234971
Cd52	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-7.6814713189
Ly6d	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-22.0347231525
Mcm4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.990012288
Nedd4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3341079234
Aspm	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.1143333709
1810032O08Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3366903055
Pola1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.8955657752
Wdr12	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.613649551
Exosc7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2652941602
Prdx1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0125365784
Fasn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7656473549
Cct7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4100716676
Lap3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2426116724
Tomm20	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3145977015
E2f8	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2376356054
Set	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2096431001
Cycs	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4461875487
9530058B02Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5355910095
Pole	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.9979825975
Hist1h4i	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1073612891
Ly86	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-4.3610446738
Ncaph	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9960465083
Orc6l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4772048784
Galk1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.7420547663
Sh3bp2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.0015486223
H2afx	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5488682244
Lrrc59	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0502672846
Tgfbr2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3135385953
Xpot	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.6024442784
Ltb4dh	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	20.598432277
Ccne1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3095414247
Mrps28	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4812491957
Etnk1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1341787651
Ran	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.8000112339
Cirh1a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1514020436
Btg1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-4.8824515923
Cdc6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.2160073011
Rnf26	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2659469367
Timeless	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.0230684067
Mpp6	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7032516973
Gusb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0443426009
Elof1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0799634722
Lgals3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.1032778983
Ptk2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0531774179
Mrps18a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2471326769
Vasp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1195269458
Lyn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.9896867317
Rcl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6797821642
Amd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1515980644
Eprs	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3709760289
Nola1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.940189328
Ppih	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2794976519
Ccnd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.0165638501
Pus7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7701750681
Igkv1-117	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-23.4810769436
Cenpf	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3391744395
Nasp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6936847887
Gsto1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.1705764876
Lrg1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.2591137623
F730047E07Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1716298379
Cd34	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1109867158
Prmt1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.221877226
Tspan13	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3179768588
Cdk4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1682751539
Rad54l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1924120091
Timm23	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2159089094
Eme1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3667946805
Mrto4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0572587645
Slc25a11	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.4333457209
Cdk4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4201582478
Ccdc5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2375941163
Set	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1869941853
Mns1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2150871803
Ube2s	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.8413934478
Glrx3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.0574047376
2610019E17Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3788259062
Ranbp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2177836804
Rrp12	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0516350384
Eif1a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2529187109
Myb	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	5.0807582059
Reep5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.06178968
Btg2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.5212154661
Nudt5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9264127179
Ppih	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0118949008
Hddc2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4544770103
5730449L18Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1807645268
Pcolce	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0260581569
Noc2l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6248994745
2610039C10Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0133740985
Gmnn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.6151475203
Psmd3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3253294573
Top2a	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4272319169
Dbnl	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2763634846
Rqcd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0943097401
Lonp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0696986854
Atp5o	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1069415168
Tcf19	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2167303819
Ccrn4l	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9383650363
Gimap3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-6.2020775998
Rangrf	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.4471080921
Lsm2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2941627948
Cenpe	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1382873361
Bgn	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.9502738576
Gas5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.205859131
Park7	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1401814331
Bag2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7660023915
D4Wsu53e	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1230538829
2010309E21Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7896277771
Mthfd2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.6255287268
Stmn1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4376113703
D12Ertd123e	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2385156788
Trp53inp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2771335169
Ass1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	8.6843088704
D3Ucla1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2460906787
Rfc4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5071720134
Napsa	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.2184543186
Brwd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3908114237
Ect2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.1742096604
Cdk2ap2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.8972764827
Mta1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4028106788
Ivns1abp	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1633467858
5730536A07Rik	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0710966841
Atp2c1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0926891927
Zc3h8	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1139746505
Anln	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.9339990143
Kif2c	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.8572891078
Anp32e	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3262491995
Asns	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	4.6166262257
Sparcl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.3783227726
Rrm2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.6584458792
Serpina3g	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-5.6382699678
Nudc	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3101484429
Sparc	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	6.0158830426
Sorl1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-6.7948803821
Wdhd1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.5318046283
Enoph1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1212435303
Nedd9	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.8529813716
Dhfr	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2907757106
Nfkb1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.3535824975
Bcap29	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2863408531
Nsbp1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.5275359892
Eif3b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9144972073
Psmg2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0695860995
Chaf1b	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1228578216
Fbl	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4484414746
BC048355	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.1248604226
Nudt4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.2230882218
Mef2c	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-3.9606697517
Ptcd3	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0040969848
BC027231	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0570558188
Parl	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4081247879
Gabarapl2	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.0088094642
Akap12	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	3.590089493
Igsf8	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.4234062766
Iqsec1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.1557959125
Plac8	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.7776206839
Ncapg	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.9529670915
Ms4a1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-11.8286218192
Ddx1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.3356027944
Fabp4	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.7575903198
Pomt1	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	2.0906897122
Mll5	Myc	15894264	Mouse	Bone marrow	B220+	Microarray	13	Myc malignant vs Wt	-2.348102387
